#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: DDiscovery
#Serial Number: SN:210321B565AC
#Date Time: 2024-03-17 21:23:40.612.472.220
#Sample rate: 29994Hz
#Samples: 30000

Time (s),SPI MOSI,SPI MISO
-0.08775088,h00,h00
-0.08771754,h00,h00
-0.0876842,h00,h00
-0.08765086,h00,h00
-0.08761752,h00,h00
-0.08758418,h00,h00
-0.08755084,h00,h00
-0.0875175,h00,h00
-0.08748415999999999,h00,h00
-0.08745082,h00,h00
-0.08741747999999999,h00,h00
-0.08738414,h00,h00
-0.08735079999999999,h00,h00
-0.08731746,h00,h00
-0.08728411999999999,h00,h00
-0.08725078,h00,h00
-0.08721743999999999,h00,h00
-0.0871841,h00,h00
-0.08715075999999999,h00,h00
-0.08711742,h00,h00
-0.08708407999999999,h00,h00
-0.08705074,h00,h00
-0.08701739999999999,h00,h00
-0.08698406,h00,h00
-0.08695072,h00,h00
-0.08691738,h00,h00
-0.08688404,h00,h00
-0.0868507,h00,h00
-0.08681736,h00,h00
-0.08678402,h00,h00
-0.08675068,h00,h00
-0.08671734,h00,h00
-0.086684,h00,h00
-0.08665066,h00,h00
-0.08661732,h00,h00
-0.08658398,h00,h00
-0.08655064,h00,h00
-0.08651729999999999,h00,h00
-0.08648396,h00,h00
-0.08645061999999999,h00,h00
-0.08641728,h00,h00
-0.08638393999999999,h00,h00
-0.0863506,X,X
-0.08631725999999999,X,X
-0.08628392,X,X
-0.08625057999999999,X,X
-0.08621724,X,X
-0.08618389999999999,X,X
-0.08615056,X,X
-0.08611721999999999,X,X
-0.08608388,X,X
-0.08605053999999999,X,X
-0.0860172,X,X
-0.08598386,X,X
-0.08595052,X,X
-0.08591718,X,X
-0.08588384,X,X
-0.0858505,X,X
-0.08581716,X,X
-0.08578382,X,X
-0.08575048,X,X
-0.08571714,X,X
-0.0856838,X,X
-0.08565046,X,X
-0.08561712,X,X
-0.08558378,X,X
-0.08555043999999999,X,X
-0.0855171,X,X
-0.08548375999999999,X,X
-0.08545042,X,X
-0.08541707999999999,X,X
-0.08538374,X,X
-0.08535039999999999,X,X
-0.08531706,X,X
-0.08528371999999999,X,X
-0.08525038,X,X
-0.08521703999999999,X,X
-0.0851837,X,X
-0.08515035999999999,X,X
-0.08511702,hCF,h00
-0.08508367999999999,hCF,h00
-0.08505034,hCF,h00
-0.085017,hCF,h00
-0.08498366,hCF,h00
-0.08495032,hCF,h00
-0.08491698,hCF,h00
-0.08488364,hCF,h00
-0.0848503,hCF,h00
-0.08481696,hCF,h00
-0.08478362,hCF,h00
-0.08475028,hCF,h00
-0.08471694,hCF,h00
-0.0846836,hCF,h00
-0.08465026,hCF,h00
-0.08461692,hCF,h00
-0.08458357999999999,hCF,h00
-0.08455024,hCF,h00
-0.08451689999999999,hCF,h00
-0.08448356,hCF,h00
-0.08445021999999999,hCF,h00
-0.08441688,hCF,h00
-0.08438353999999999,hCF,h00
-0.0843502,hCF,h00
-0.08431685999999999,hCF,h00
-0.08428352,hCF,h00
-0.08425017999999999,hCF,h00
-0.08421684,hCF,h00
-0.08418349999999999,hCF,h00
-0.08415016,hCF,h00
-0.08411681999999999,hCF,h00
-0.08408348,hCF,h00
-0.08405014,hCF,h00
-0.0840168,hCF,h00
-0.08398346,hCF,h00
-0.08395012,hCF,h00
-0.08391678,hCF,h00
-0.08388344,hCF,h00
-0.0838501,hCF,h00
-0.08381676,hCF,h00
-0.08378342,hCF,h00
-0.08375008,hCF,h00
-0.08371674,hCF,h00
-0.08368340000000001,hCF,h00
-0.08365006,hCF,h00
-0.08361671999999999,hCF,h00
-0.08358338,hCF,h00
-0.08355003999999999,hCF,h00
-0.0835167,hCF,h00
-0.08348335999999999,hCF,h00
-0.08345002,hCF,h00
-0.08341667999999999,hCF,h00
-0.08338334,hCF,h00
-0.08334999999999999,hCF,h00
-0.08331666,hCF,h00
-0.08328331999999999,hCF,h00
-0.08324998,hCF,h00
-0.08321663999999999,hCF,h00
-0.0831833,hCF,h00
-0.08314995999999999,hCF,h00
-0.08311662,hCF,h00
-0.08308328,hCF,h00
-0.08304994,hCF,h00
-0.0830166,hCF,h00
-0.08298326,hCF,h00
-0.08294992,hCF,h00
-0.08291658,hCF,h00
-0.08288324,hCF,h00
-0.0828499,hCF,h00
-0.08281656,hCF,h00
-0.08278322,hCF,h00
-0.08274988,hCF,h00
-0.08271654000000001,hCF,h00
-0.0826832,hCF,h00
-0.08264985999999999,hCF,h00
-0.08261652,hCF,h00
-0.08258317999999999,hCF,h00
-0.08254984,hCF,h00
-0.08251649999999999,hCF,h00
-0.08248316,hCF,h00
-0.08244981999999999,hCF,h00
-0.08241648,hCF,h00
-0.08238313999999999,hCF,h00
-0.0823498,hCF,h00
-0.08231645999999999,hCF,h00
-0.08228312,hCF,h00
-0.08224977999999999,hCF,h00
-0.08221644,hCF,h00
-0.0821831,hCF,h00
-0.08214976,hCF,h00
-0.08211642,hCF,h00
-0.08208308,hCF,h00
-0.08204974,hCF,h00
-0.0820164,hCF,h00
-0.08198306,hCF,h00
-0.08194972,hCF,h00
-0.08191638,hCF,h00
-0.08188304,hCF,h00
-0.0818497,hCF,h00
-0.08181636,hCF,h00
-0.08178302,hCF,h00
-0.08174968000000001,hCF,h00
-0.08171634,hCF,h00
-0.08168299999999999,hCF,h00
-0.08164966,hCF,h00
-0.08161631999999999,hCF,h00
-0.08158298,hCF,h00
-0.08154963999999999,hCF,h00
-0.0815163,hCF,h00
-0.08148295999999999,hCF,h00
-0.08144962,hCF,h00
-0.08141627999999999,hCF,h00
-0.08138294,hCF,h00
-0.08134959999999999,hCF,h00
-0.08131626,hCF,h00
-0.08128291999999999,hCF,h00
-0.08124958,hFF,h00
-0.08121624,hFF,h00
-0.0811829,hFF,h00
-0.08114956,hFF,h00
-0.08111622,hFF,h00
-0.08108288,hFF,h00
-0.08104954,hFF,h00
-0.0810162,hFF,h00
-0.08098286,hFF,h00
-0.08094952,hFF,h00
-0.08091618,hFF,h00
-0.08088284,hFF,h00
-0.0808495,hFF,h00
-0.08081616,hFF,h00
-0.08078282000000001,hFF,h00
-0.08074948,hFF,h00
-0.08071613999999999,hFF,h00
-0.0806828,hFF,h00
-0.08064945999999999,hFF,h00
-0.08061612,hFF,h00
-0.08058277999999999,hFF,h00
-0.08054944,hFF,h00
-0.08051609999999999,hFF,h00
-0.08048276,hFF,h00
-0.08044941999999999,hFF,h00
-0.08041608,hFF,h00
-0.08038273999999999,hFF,h00
-0.0803494,hFF,h00
-0.08031605999999999,hFF,h00
-0.08028272,hFF,h00
-0.08024938,hFF,h00
-0.08021604,hFF,h00
-0.0801827,hFF,h00
-0.08014936,hFF,h00
-0.08011602,hFF,h00
-0.08008268,hFF,h00
-0.08004934,hFF,h00
-0.080016,hFF,h00
-0.07998266,hFF,h00
-0.07994932,hFF,h00
-0.07991598,hFF,h00
-0.07988264,hFF,h00
-0.0798493,hFF,h00
-0.07981596000000001,hFF,h00
-0.07978262,hFF,h00
-0.07974927999999999,hFF,h00
-0.07971594,hFF,h00
-0.07968259999999999,hFF,h00
-0.07964926,hFF,h00
-0.07961591999999999,hFF,h00
-0.07958258,hFF,h00
-0.07954923999999999,hFF,h00
-0.0795159,hFF,h00
-0.07948255999999999,hFF,h00
-0.07944922,hFF,h00
-0.07941587999999999,hFF,h00
-0.07938254,hFF,h00
-0.07934919999999999,hFF,h00
-0.07931586,hFF,h00
-0.07928252,hFF,h00
-0.07924918,hFF,h00
-0.07921584,hFF,h00
-0.0791825,hFF,h00
-0.07914916,hFF,h00
-0.07911582,hFF,h00
-0.07908248,hFF,h00
-0.07904914,hFF,h00
-0.0790158,hFF,h00
-0.07898246,hFF,h00
-0.07894912,hFF,h00
-0.07891578,hFF,h00
-0.07888244,hFF,h00
-0.07884909999999999,hFF,h00
-0.07881576,hFF,h00
-0.07878241999999999,hFF,h00
-0.07874908,hFF,h00
-0.07871573999999999,hFF,h00
-0.0786824,hFF,h00
-0.07864905999999999,hFF,h00
-0.07861572,hFF,h00
-0.07858237999999999,hFF,h00
-0.07854904,hFF,h00
-0.07851569999999999,hFF,h00
-0.07848236,hFF,h00
-0.07844901999999999,hFF,h00
-0.07841568,hFF,h00
-0.07838233999999999,hFF,h00
-0.078349,hFF,h00
-0.07831566,hFF,h00
-0.07828232,hFF,h00
-0.07824898,hFF,h00
-0.07821564,hFF,h00
-0.0781823,hFF,h00
-0.07814896,hFF,h00
-0.07811562,hFF,h00
-0.07808228,hFF,h00
-0.07804894,hFF,h00
-0.0780156,hFF,h00
-0.07798226,hFF,h00
-0.07794892,hFF,h00
-0.07791558,hFF,h00
-0.07788223999999999,hFF,h00
-0.0778489,hFF,h00
-0.07781555999999999,hFF,h00
-0.07778222,hFF,h00
-0.07774887999999999,hFF,h00
-0.07771554,hFF,h00
-0.07768219999999999,hFF,h00
-0.07764886,hFF,h00
-0.07761551999999999,hFF,h00
-0.07758218,hFF,h00
-0.07754883999999999,hFF,h00
-0.0775155,hFF,h00
-0.07748215999999999,hFF,h00
-0.07744882,hFF,h00
-0.07741547999999999,hFF,h00
-0.07738214,hFF,h00
-0.0773488,hFF,h00
-0.07731546,hFF,h00
-0.07728212,hFF,h00
-0.07724878,hFF,h00
-0.07721544,hFF,h00
-0.0771821,hFF,h00
-0.07714876,hFF,h00
-0.07711542,hFF,h00
-0.07708208,hFF,h00
-0.07704874,hFF,h00
-0.0770154,hFF,h00
-0.07698206,hFF,h00
-0.07694872,hFF,h00
-0.07691537999999999,hFF,h00
-0.07688204,hFF,h00
-0.07684869999999999,hFF,h00
-0.07681536,hFF,h00
-0.07678201999999999,hFF,h00
-0.07674868,hFF,h00
-0.07671533999999999,hFF,h00
-0.076682,hFF,h00
-0.07664865999999999,hFF,h00
-0.07661532,hFF,h00
-0.07658197999999999,hFF,h00
-0.07654864,hFF,h00
-0.07651529999999999,hFF,h00
-0.07648196,hFF,h00
-0.07644861999999999,hFF,h00
-0.07641528,hFF,h00
-0.07638194,hFF,h00
-0.0763486,hFF,h00
-0.07631526,hFF,h00
-0.07628192,hFF,h00
-0.07624858,hFF,h00
-0.07621524,hFF,h00
-0.0761819,hFF,h00
-0.07614856,hFF,h00
-0.07611522,hFF,h00
-0.07608188,hFF,h00
-0.07604854,hFF,h00
-0.0760152,hFF,h00
-0.07598186,hFF,h00
-0.07594851999999999,hFF,h00
-0.07591518,hFF,h00
-0.07588183999999999,hFF,h00
-0.0758485,hFF,h00
-0.07581515999999999,hFF,h00
-0.07578182,hFF,h00
-0.07574847999999999,hFF,h00
-0.07571514,hFF,h00
-0.07568179999999999,hFF,h00
-0.07564846,hFF,h00
-0.07561511999999999,hFF,h00
-0.07558178,hFF,h00
-0.07554843999999999,hFF,h00
-0.0755151,hFF,h00
-0.07548175999999999,hFF,h00
-0.07544842,hFF,h00
-0.07541508,hFF,h00
-0.07538174,hFF,h00
-0.0753484,hFF,h00
-0.07531506,hFF,h00
-0.07528172,hFF,h00
-0.07524838,hFF,h00
-0.07521504,hFF,h00
-0.0751817,hFF,h00
-0.07514836,hFF,h00
-0.07511502,hFF,h00
-0.07508168,hFF,h00
-0.07504834000000001,hFF,h00
-0.075015,hFF,h00
-0.07498165999999999,hFF,h00
-0.07494832,hFF,h00
-0.07491497999999999,hFF,h00
-0.07488164,hFF,h00
-0.07484829999999999,hFF,h00
-0.07481496,hFF,h00
-0.07478161999999999,hFF,h00
-0.07474828,hFF,h00
-0.07471493999999999,hFF,h00
-0.0746816,hFF,h00
-0.07464825999999999,hFF,h00
-0.07461492,hFF,h00
-0.07458157999999999,hFF,h00
-0.07454824,hFF,h00
-0.0745149,hFF,h00
-0.07448156,hFF,h00
-0.07444822,hFF,h00
-0.07441488,hFF,h00
-0.07438154,hFF,h00
-0.0743482,hFF,h00
-0.07431486,hFF,h00
-0.07428152,hFF,h00
-0.07424818,hFF,h00
-0.07421484,hFF,h00
-0.0741815,hFF,h00
-0.07414816,hFF,h00
-0.07411482,hFF,h00
-0.07408148000000001,hFF,h00
-0.07404814,hFF,h00
-0.07401479999999999,hFF,h00
-0.07398146,hFF,h00
-0.07394811999999999,hFF,h00
-0.07391478,hFF,h00
-0.07388143999999999,hFF,h00
-0.0738481,hFF,h00
-0.07381475999999999,hFF,h00
-0.07378142,hFF,h00
-0.07374807999999999,hFF,h00
-0.07371474,hFF,h00
-0.07368139999999999,hFF,h00
-0.07364806,hFF,h00
-0.07361471999999999,hFF,h00
-0.07358138,hFF,h00
-0.07354804,hFF,h00
-0.0735147,hFF,h00
-0.07348136,hFF,h00
-0.07344802,hFF,h00
-0.07341468,hFF,h00
-0.07338134,hFF,h00
-0.073348,hFF,h00
-0.07331466,hFF,h00
-0.07328132,hFF,h00
-0.07324798,hFF,h00
-0.07321464,hFF,h00
-0.0731813,hFF,h00
-0.07314796,hFF,h00
-0.07311462000000001,hFF,h00
-0.07308128,hFF,h00
-0.07304793999999999,hFF,h00
-0.0730146,hFF,h00
-0.07298125999999999,hFF,h00
-0.07294792,hFF,h00
-0.07291457999999999,hFF,h00
-0.07288124,hFF,h00
-0.07284789999999999,hFF,h00
-0.07281456,hFF,h00
-0.07278121999999999,hFF,h00
-0.07274788,hFF,h00
-0.07271453999999999,hFF,h00
-0.0726812,hFF,h00
-0.07264785999999999,hFF,h00
-0.07261452,hFF,h00
-0.07258118,hFF,h00
-0.07254784,hFF,h00
-0.0725145,hFF,h00
-0.07248116,hFF,h00
-0.07244782,hFF,h00
-0.07241448,hFF,h00
-0.07238114,hFF,h00
-0.0723478,hFF,h00
-0.07231446,hFF,h00
-0.07228112,hFF,h00
-0.07224778,hFF,h00
-0.07221444,hFF,h00
-0.0721811,hFF,h00
-0.07214776000000001,hFF,h00
-0.07211442,hFF,h00
-0.07208107999999999,hFF,h00
-0.07204774,hFF,h00
-0.07201439999999999,hFF,h00
-0.07198106,hFF,h00
-0.07194771999999999,hFF,h00
-0.07191438,hFF,h00
-0.07188103999999999,hFF,h00
-0.0718477,hFF,h00
-0.07181435999999999,hFF,h00
-0.07178102,hFF,h00
-0.07174767999999999,hFF,h00
-0.07171434,hFF,h00
-0.07168099999999999,hFF,h00
-0.07164766,hFF,h00
-0.07161432,hFF,h00
-0.07158098,hFF,h00
-0.07154764,hFF,h00
-0.0715143,hFF,h00
-0.07148096,hFF,h00
-0.07144762,hFF,h00
-0.07141428,hFF,h00
-0.07138094,hFF,h00
-0.0713476,hFF,h00
-0.07131426,hFF,h00
-0.07128092,hFF,h00
-0.07124758,hFF,h00
-0.07121424,hFF,h00
-0.07118090000000001,hFF,h00
-0.07114756,hFF,h00
-0.07111421999999999,hFF,h00
-0.07108088,hFF,h00
-0.07104753999999999,hFF,h00
-0.0710142,hFF,h00
-0.07098085999999999,hFF,h00
-0.07094752,hFF,h00
-0.07091417999999999,hFF,h00
-0.07088084,hFF,h00
-0.07084749999999999,hFF,h00
-0.07081416,hFF,h00
-0.07078081999999999,hFF,h00
-0.07074748,hFF,h00
-0.07071413999999999,hFF,h00
-0.0706808,hFF,h00
-0.07064746,hFF,h00
-0.07061412,hFF,h00
-0.07058078,hFF,h00
-0.07054744,hFF,h00
-0.0705141,hFF,h00
-0.07048076,hFF,h00
-0.07044742,hFF,h00
-0.07041408,hFF,h00
-0.07038074,hFF,h00
-0.0703474,hFF,h00
-0.07031406,hFF,h00
-0.07028072,hFF,h00
-0.07024738,hFF,h00
-0.07021404000000001,hFF,h00
-0.0701807,hFF,h00
-0.07014735999999999,hFF,h00
-0.07011402,hFF,h00
-0.07008067999999999,hFF,h00
-0.07004734,hFF,h00
-0.07001399999999999,hFF,h00
-0.06998066,hFF,h00
-0.06994731999999999,hFF,h00
-0.06991398,hFF,h00
-0.06988063999999999,hFF,h00
-0.0698473,hFF,h00
-0.06981395999999999,hFF,h00
-0.06978062,hFF,h00
-0.06974727999999999,hFF,h00
-0.06971394,hFF,h00
-0.0696806,hFF,h00
-0.06964726,hFF,h00
-0.06961392,hFF,h00
-0.06958058,hFF,h00
-0.06954724,hFF,h00
-0.0695139,hFF,h00
-0.06948056,hFF,h00
-0.06944722,hFF,h00
-0.06941388,hFF,h00
-0.06938054,hFF,h00
-0.0693472,hFF,h00
-0.06931386,hFF,h00
-0.06928052,hFF,h00
-0.06924718000000001,hFF,h00
-0.06921384,hFF,h00
-0.06918049999999999,hFF,h00
-0.06914716,hFF,h00
-0.06911381999999999,hFF,h00
-0.06908048,hFF,h00
-0.06904713999999999,hFF,h00
-0.0690138,hFF,h00
-0.06898045999999999,hFF,h00
-0.06894712,hFF,h00
-0.06891377999999999,hFF,h00
-0.06888044,h00,h00
-0.06884709999999999,h00,h00
-0.06881376,h00,h00
-0.06878041999999999,h00,h00
-0.06874708,h00,h00
-0.06871374,h00,h00
-0.0686804,h00,h00
-0.06864706,h00,h00
-0.06861372,h00,h00
-0.06858038,h00,h00
-0.06854704,h00,h00
-0.0685137,h00,h00
-0.06848036,h00,h00
-0.06844702,h00,h00
-0.06841368,h00,h00
-0.06838034,h00,h00
-0.068347,h00,h00
-0.06831366,h00,h00
-0.06828032000000001,h00,h00
-0.06824698,h00,h00
-0.06821363999999999,h00,h00
-0.0681803,h00,h00
-0.06814695999999999,h00,h00
-0.06811362,h00,h00
-0.06808027999999999,h00,h00
-0.06804694,h00,h00
-0.06801359999999999,h00,h00
-0.06798026,h00,h00
-0.06794691999999999,h00,h00
-0.06791358,h00,h00
-0.06788023999999999,h00,h00
-0.0678469,h00,h00
-0.06781355999999999,h00,h00
-0.06778022,h00,h00
-0.06774688,h00,h00
-0.06771354,h00,h00
-0.0676802,h00,h00
-0.06764686,h00,h00
-0.06761352,h00,h00
-0.06758018,h00,h00
-0.06754684,h00,h00
-0.0675135,h00,h00
-0.06748016,h00,h00
-0.06744682,h00,h00
-0.06741348,h00,h00
-0.06738014000000001,h00,h00
-0.0673468,h00,h00
-0.06731346000000001,h00,h00
-0.06728012,h00,h00
-0.06724677999999999,h00,h00
-0.06721344,h00,h00
-0.06718009999999999,h00,h00
-0.06714676,h00,h00
-0.06711341999999999,h00,h00
-0.06708008,h00,h00
-0.06704673999999999,h00,h00
-0.0670134,h00,h00
-0.06698005999999999,h00,h00
-0.06694672,h00,h00
-0.06691337999999999,h00,h00
-0.06688004,h00,h00
-0.0668467,h00,h00
-0.06681336,h00,h00
-0.06678002,h00,h00
-0.06674668,h00,h00
-0.06671334,h00,h00
-0.06668,h00,h00
-0.06664666,h00,h00
-0.06661332,h00,h00
-0.06657998,h00,h00
-0.06654664,h00,h00
-0.0665133,h00,h00
-0.06647996,h00,h00
-0.06644662,h00,h00
-0.06641328000000001,h00,h00
-0.06637994,h00,h00
-0.06634659999999999,h00,h00
-0.06631326,h00,h00
-0.06627991999999999,h00,h00
-0.06624658,h00,h00
-0.06621323999999999,h00,h00
-0.0661799,h00,h00
-0.06614655999999999,h00,h00
-0.06611322,h00,h00
-0.06607987999999999,h00,h00
-0.06604654,h00,h00
-0.06601319999999999,h00,h00
-0.06597986,h00,h00
-0.06594651999999999,h00,h00
-0.06591318,h00,h00
-0.06587984,h00,h00
-0.0658465,h00,h00
-0.06581316,h00,h00
-0.06577982,h00,h00
-0.06574648,h00,h00
-0.06571314,h00,h00
-0.0656798,h00,h00
-0.06564646,h00,h00
-0.06561312,h00,h00
-0.06557978,h00,h00
-0.06554644,h00,h00
-0.0655131,h00,h00
-0.06547976,h00,h00
-0.06544642000000001,h00,h00
-0.06541308,h00,h00
-0.06537973999999999,h00,h00
-0.0653464,h00,h00
-0.06531305999999999,h00,h00
-0.06527972,h00,h00
-0.06524637999999999,h00,h00
-0.06521304,h00,h00
-0.06517969999999999,h00,h00
-0.06514636,h00,h00
-0.06511301999999999,h00,h00
-0.06507968,h00,h00
-0.06504633999999999,h00,h00
-0.065013,h00,h00
-0.06497965999999999,h00,h00
-0.06494632,h00,h00
-0.06491298,h00,h00
-0.06487964,h00,h00
-0.0648463,h00,h00
-0.06481296,h00,h00
-0.06477962,h00,h00
-0.06474628,h00,h00
-0.06471294,h00,h00
-0.0646796,h00,h00
-0.06464626,h00,h00
-0.06461292,h00,h00
-0.06457958,h00,h00
-0.06454624,h00,h00
-0.0645129,h00,h00
-0.06447956000000001,h00,h00
-0.06444622,h00,h00
-0.06441287999999999,h00,h00
-0.06437954,h00,h00
-0.06434619999999999,h00,h00
-0.06431286,h00,h00
-0.06427951999999999,h00,h00
-0.06424618,h00,h00
-0.06421283999999999,h00,h00
-0.0641795,h00,h00
-0.06414615999999999,h00,h00
-0.06411282,h00,h00
-0.06407947999999999,h00,h00
-0.06404614,h00,h00
-0.06401279999999999,h00,h00
-0.06397946,h00,h00
-0.06394612,h00,h00
-0.06391278,h00,h00
-0.06387944,h00,h00
-0.0638461,h00,h00
-0.06381276,h00,h00
-0.06377942,h00,h00
-0.06374608,h00,h00
-0.06371274,h00,h00
-0.0636794,h00,h00
-0.06364606,h00,h00
-0.06361272,h00,h00
-0.06357938,h00,h00
-0.06354604,h00,h00
-0.06351270000000001,h00,h00
-0.06347936,h00,h00
-0.06344601999999999,h00,h00
-0.06341268,h00,h00
-0.06337933999999999,h00,h00
-0.063346,h00,h00
-0.06331265999999999,h00,h00
-0.06327932,h00,h00
-0.06324597999999999,h00,h00
-0.06321264,h00,h00
-0.06317929999999999,h00,h00
-0.06314596,h00,h00
-0.06311261999999999,h00,h00
-0.06307928,h00,h00
-0.06304593999999999,h00,h00
-0.0630126,h00,h00
-0.06297926,h00,h00
-0.06294592,h00,h00
-0.06291258,h00,h00
-0.06287924,h00,h00
-0.0628459,h00,h00
-0.06281256,h00,h00
-0.06277922,h00,h00
-0.06274588,h00,h00
-0.06271254,h00,h00
-0.0626792,h00,h00
-0.06264586,h00,h00
-0.06261252,h00,h00
-0.06257918,h00,h00
-0.06254584000000001,h00,h00
-0.0625125,h00,h00
-0.06247916,h00,h00
-0.06244582,h00,h00
-0.06241248,h00,h00
-0.06237914,h00,h00
-0.0623458,h00,h00
-0.06231246,h00,h00
-0.06227912,h00,h00
-0.06224578,h00,h00
-0.06221244,h00,h00
-0.0621791,h00,h00
-0.06214576,h00,h00
-0.06211242,h00,h00
-0.06207908,h00,h00
-0.06204574,h00,h00
-0.0620124,h00,h00
-0.06197906,h00,h00
-0.06194572,h00,h00
-0.06191238,h00,h00
-0.06187904,h00,h00
-0.0618457,h00,h00
-0.06181236,h00,h00
-0.06177902,h00,h00
-0.06174568,h00,h00
-0.06171234,h00,h00
-0.061679,h00,h00
-0.06164566,h00,h00
-0.06161232,h00,h00
-0.06157898,h00,h00
-0.06154564,h00,h00
-0.0615123,h00,h00
-0.06147896,h00,h00
-0.06144562,h00,h00
-0.06141228,h00,h00
-0.06137894,h00,h00
-0.0613456,h00,h00
-0.06131226,h00,h00
-0.06127892,h00,h00
-0.06124558,h00,h00
-0.06121224,h00,h00
-0.0611789,h00,h00
-0.06114556,h00,h00
-0.06111222,h00,h00
-0.06107888,h00,h00
-0.06104554,h00,h00
-0.0610122,h00,h00
-0.06097886,h00,h00
-0.06094552,h00,h00
-0.06091218,h00,h00
-0.06087884,h00,h00
-0.0608455,h00,h00
-0.06081216,h00,h00
-0.06077882,h00,h00
-0.06074548,h00,h00
-0.06071214,h00,h00
-0.0606788,h00,h00
-0.06064546,h00,h00
-0.06061212,h00,h00
-0.06057878,h00,h00
-0.06054544,h00,h00
-0.0605121,h00,h00
-0.06047876,h00,h00
-0.06044542,h00,h00
-0.06041208,h00,h00
-0.06037874,h00,h00
-0.0603454,h00,h00
-0.06031206,h00,h00
-0.06027872,h00,h00
-0.06024538,h00,h00
-0.06021204,h00,h00
-0.0601787,h00,h00
-0.06014536,h00,h00
-0.06011202,h00,h00
-0.06007868,h00,h00
-0.06004534,h00,h00
-0.060012,h00,h00
-0.05997866,h00,h00
-0.05994532,h00,h00
-0.05991198,h00,h00
-0.05987864,h00,h00
-0.0598453,h00,h00
-0.05981196,h00,h00
-0.05977862,h00,h00
-0.05974528,h00,h00
-0.05971194,h00,h00
-0.0596786,h00,h00
-0.05964526,h00,h00
-0.05961192,h00,h00
-0.05957858,h00,h00
-0.05954524,h00,h00
-0.0595119,h00,h00
-0.05947856,h00,h00
-0.05944522,h00,h00
-0.05941188,h00,h00
-0.05937854,h00,h00
-0.0593452,h00,h00
-0.05931186,h00,h00
-0.05927852,h00,h00
-0.05924518,h00,h00
-0.05921184,h00,h00
-0.0591785,h00,h00
-0.05914516,h00,h00
-0.05911182,h00,h00
-0.05907848,h00,h00
-0.05904514,h00,h00
-0.0590118,h00,h00
-0.05897846,h00,h00
-0.05894512,h00,h00
-0.05891178,h00,h00
-0.05887844,h00,h00
-0.0588451,h00,h00
-0.05881176,h00,h00
-0.05877842,h00,h00
-0.05874508,h00,h00
-0.05871174,h00,h00
-0.0586784,h00,h00
-0.05864506,h00,h00
-0.05861172,h00,h00
-0.05857838,h00,h00
-0.05854504,h00,h00
-0.0585117,h00,h00
-0.05847836,h00,h00
-0.05844502,h00,h00
-0.05841168,h00,h00
-0.05837834,h00,h00
-0.058345,h00,h00
-0.05831166,h00,h00
-0.05827832,h00,h00
-0.05824498,h00,h00
-0.05821164,h00,h00
-0.0581783,h00,h00
-0.05814496,h00,h00
-0.05811162,h00,h00
-0.05807828,h00,h00
-0.05804494,h00,h00
-0.0580116,h00,h00
-0.05797826,h00,h00
-0.05794492,h00,h00
-0.05791158,h00,h00
-0.05787824,h00,h00
-0.0578449,h00,h00
-0.05781156,h00,h00
-0.05777822,h00,h00
-0.05774488,h00,h00
-0.05771154,h00,h00
-0.0576782,h00,h00
-0.05764486,h00,h00
-0.05761152,h00,h00
-0.05757818,h00,h00
-0.05754484,h00,h00
-0.0575115,h00,h00
-0.05747816,h00,h00
-0.05744482,h00,h00
-0.05741148,h00,h00
-0.05737814,h00,h00
-0.0573448,h00,h00
-0.05731146,h00,h00
-0.05727812,h00,h00
-0.05724478,h00,h00
-0.05721144,h00,h00
-0.0571781,h00,h00
-0.05714476,h00,h00
-0.05711142,h00,h00
-0.05707808,h00,h00
-0.05704474,h00,h00
-0.0570114,h00,h00
-0.05697806,h00,h00
-0.05694472,h00,h00
-0.05691138,h00,h00
-0.05687804,h00,h00
-0.0568447,h00,h00
-0.05681136,h00,h00
-0.05677802,h00,h00
-0.05674468,h00,h00
-0.05671134,h00,h00
-0.056678,h00,h00
-0.05664466,h00,h00
-0.05661132,h00,h00
-0.05657798,h00,h00
-0.05654464,h00,h00
-0.0565113,h00,h00
-0.05647796,h00,h00
-0.05644462,h00,h00
-0.05641128,h00,h00
-0.05637794,h00,h00
-0.0563446,h00,h00
-0.05631126,h00,h00
-0.05627792,h00,h00
-0.05624458,h00,h00
-0.05621124,h00,h00
-0.0561779,h00,h00
-0.05614456,h00,h00
-0.05611122,h00,h00
-0.05607788,h00,h00
-0.05604454,h00,h00
-0.0560112,h00,h00
-0.05597786,h00,h00
-0.05594452,h00,h00
-0.05591118,h00,h00
-0.05587784,h00,h00
-0.0558445,h00,h00
-0.05581116,h00,h00
-0.05577782,h00,h00
-0.05574448,h00,h00
-0.05571114,h00,h00
-0.0556778,h00,h00
-0.05564446,h00,h00
-0.05561112,h00,h00
-0.05557778,h00,h00
-0.05554444,h00,h00
-0.0555111,h00,h00
-0.05547776,h00,h00
-0.05544442,h00,h00
-0.05541108,h00,h00
-0.05537774,h00,h00
-0.0553444,h00,h00
-0.05531106,h00,h00
-0.05527772,h00,h00
-0.05524438,h00,h00
-0.05521104,h00,h00
-0.0551777,h00,h00
-0.05514436,h00,h00
-0.05511102,h00,h00
-0.05507768,h00,h00
-0.05504434,h00,h00
-0.055011,h00,h00
-0.05497766,h00,h00
-0.05494432,h00,h00
-0.05491098,h00,h00
-0.05487764,h00,h00
-0.0548443,h00,h00
